catch_id,caught_at,user_id,user_name,area_id,area_name,fish_id,fish_name,size,lure,temperature,wind_direction,wind_speed,pressure,tide_level,tide_name,month_age,weather
2745050,2021-11-01 22:56:00+09:00,675731,ゲン　,1150,有明西ふ頭公園,14,カサゴ,18.0,,18.0,東北東,3.3,1023,88.6,中潮,25.7,曇り
3804625,2021-11-01 22:39:00+09:00,915783,シムシム,1148,水の広場公園,2,シーバス,45.0,ピンク,18.0,東北東,3.3,1023,88.6,中潮,25.7,曇り
2744187,2021-11-01 18:27:00+09:00,425515,🎣せさめ🎣,1148,水の広場公園,185,クロダイ,21.0,ローリングベイト77 - マットクリアチャート,19.0,東北東,3.6,1020,130.9,中潮,25.7,小雨
2743591,2021-11-01 15:45:00+09:00,417386,mistral08 ,1150,有明西ふ頭公園,969,チヌ,35.0,,20.0,北東,3.3,1019,178.5,中潮,25.7,曇り
2743368,2021-11-01 14:38:00+09:00,417386,mistral08 ,1148,水の広場公園,969,チヌ,45.0,,19.0,北東,3.3,1020,174.2,中潮,25.7,曇り
2746663,2021-10-31 19:10:00+09:00,703768,左衛門佐SAEMONNOSUKE,1150,有明西ふ頭公園,22,サバ,22.0,,20.0,南,2.5,1023,117.0,若潮,24.7,快晴
2852959,2021-10-31 19:08:00+09:00,733495,ゆでぃぐら,1148,水の広場公園,2,シーバス,,ヘビーショット85 - チャートバックパール,20.0,南,2.5,1023,114.6,若潮,24.7,快晴
2740777,2021-10-31 16:16:00+09:00,281496,サジサン,1150,有明西ふ頭公園,2,シーバス,92.0,スネコン90S - ブルーブルー,20.0,南南東,1.7,1023,158.6,若潮,24.7,晴れ
2740354,2021-10-31 13:01:00+09:00,281496,サジサン,1148,水の広場公園,2,シーバス,,,19.0,北,0.6,1024,160.6,若潮,24.7,曇り
2736748,2021-10-30 23:30:00+09:00,420526,KYOTA,1148,水の広場公園,969,チヌ,,,18.0,南南東,2.8,1026,137.2,長潮,23.7,曇り
2738954,2021-10-30 20:37:00+09:00,682211,ついつい,1148,水の広場公園,25,カマス,38.0,,19.0,南,3.3,1026,124.6,長潮,23.7,晴れ
2735259,2021-10-30 17:45:00+09:00,667379,なかむら(仮),1148,水の広場公園,2,シーバス,49.0,vj16 - シルバーヘッド＋半透明系,21.0,南,3.1,1024,140.9,長潮,23.7,快晴
2732459,2021-10-29 22:52:00+09:00,281496,サジサン,1148,水の広場公園,2,シーバス,,,17.0,東北東,3.6,1024,140.5,小潮,22.7,快晴
3472619,2021-10-29 13:41:00+09:00,426187,mttm,1148,水の広場公園,2,シーバス,55.0,VJ16 - チャート,19.0,北,5.8,1020,150.5,小潮,22.7,快晴
2730489,2021-10-28 17:17:00+09:00,699591,mipu,1148,水の広場公園,575,コノシロ,25.0,,20.0,東,5.6,1016,154.7,小潮,21.7,快晴
2729516,2021-10-28 17:05:00+09:00,536441,伊太図良屋　番長【Twitter】佐野,1150,有明西ふ頭公園,22,サバ,25.0,,23.0,北東,2.8,1014,145.4,小潮,21.7,快晴
4036347,2021-10-28 01:12:00+09:00,665028,Yohhh,1148,水の広場公園,2,シーバス,55.0,,16.0,北北西,2.8,1015,72.3,小潮,21.7,曇り
2724956,2021-10-26 21:48:00+09:00,429227,ニャス子,1148,水の広場公園,185,クロダイ,,レンジバイブ,16.0,東南東,2.2,1017,148.5,中潮,19.7,快晴
2724859,2021-10-26 21:21:00+09:00,429227,ニャス子,1148,水の広場公園,25,カマス,,レンジバイブ,16.0,東南東,2.2,1017,148.5,中潮,19.7,快晴
2725177,2021-10-26 20:09:00+09:00,475614,釣り部【エセ】,1150,有明西ふ頭公園,18,タチウオ,121.0,,18.0,北東,4.2,1015,167.9,中潮,19.7,快晴
2722708,2021-10-25 19:25:00+09:00,378944,Daisuke007@,1148,水の広場公園,2,シーバス,20.0,Soft Bait - イナ,18.0,北東,5.0,1022,183.1,中潮,18.7,霧
2722780,2021-10-25 18:54:00+09:00,428326,Ted412,1148,水の広場公園,2,シーバス,35.0,スッチヒッター85S - レーザーマイワシ,18.0,北東,5.0,1022,184.0,中潮,18.7,霧
2720140,2021-10-24 21:15:00+09:00,403894,釣り熱再燃中,1148,水の広場公園,2,シーバス,,VJ16,17.0,南南東,3.3,1027,130.4,中潮,17.7,快晴
2720055,2021-10-24 20:43:00+09:00,405263,バーベキュー網,1148,水の広場公園,793,フッコ（マルスズキ）,38.0,スイッチヒッター80S - 3Dイナッコ,19.0,南南東,2.8,1027,164.0,中潮,17.7,快晴
2720411,2021-10-24 17:58:00+09:00,307639,shima1223,1148,水の広場公園,2,シーバス,40.0,ショアラインシャイナー,21.0,南,1.1,1026,183.8,中潮,17.7,快晴
2718264,2021-10-24 15:04:00+09:00,404198,つかかず,1148,水の広場公園,22,サバ,,,21.0,南東,1.1,1025,137.0,中潮,17.7,快晴
2716542,2021-10-24 04:03:00+09:00,326679,渋谷のベランダ日和,1148,水の広場公園,2,シーバス,35.0,ローリングベイト55 - マットクリアチャート,13.0,北北東,2.5,1026,123.9,中潮,17.7,快晴
2714379,2021-10-23 21:46:00+09:00,477890,ジムニ,1148,水の広場公園,2,シーバス,,,15.0,北北東,4.7,1025,119.0,中潮,16.7,快晴
2719767,2021-10-23 17:24:00+09:00,429130,チャーリー・フィッシャーマン,1148,水の広場公園,22,サバ,,,21.0,北北西,10.0,1020,193.6,中潮,16.7,快晴
2713583,2021-10-23 16:57:00+09:00,584952,ちゃんふる,1148,水の広場公園,2,シーバス,50.0,スーサン,21.0,北北西,9.4,1019,174.1,中潮,16.7,快晴
2710934,2021-10-23 04:17:00+09:00,693748,鳩さん,1148,水の広場公園,2,シーバス,60.0,パンチライン80,13.0,北北東,4.2,1015,148.0,中潮,16.7,快晴
2710595,2021-10-22 22:03:00+09:00,321901,山ぬでる星人,1148,水の広場公園,2,シーバス,30.0,シリテンバイブ53 - 銀粉ブルピン,12.0,北,6.4,1015,62.5,大潮,15.7,曇り
2708234,2021-10-21 22:11:00+09:00,429227,ニャス子,1148,水の広場公園,799,スズキ,,メタルガレージ,17.0,東南東,3.1,1018,50.9,大潮,14.7,晴れ
2707587,2021-10-21 18:07:00+09:00,181063,玉-family,1148,水の広場公園,808,フッコ（タイリクスズキ）,25.0,,18.0,南東,3.9,1018,194.7,大潮,14.7,晴れ
2706296,2021-10-20 21:02:00+09:00,413191,アングラーボス,1148,水の広場公園,25,カマス,40.0,,16.0,北,8.6,1011,75.8,大潮,13.7,晴れ
2706293,2021-10-20 20:54:00+09:00,413191,アングラーボス,1148,水の広場公園,2,シーバス,48.0,,19.0,北北西,9.2,1010,115.6,大潮,13.7,快晴
2707087,2021-10-20 12:22:00+09:00,529264,こやさん,1148,水の広場公園,22,サバ,,テッパンバイブ,21.0,北西,5.0,1005,79.3,大潮,13.7,快晴
2701258,2021-10-18 16:37:00+09:00,417386,mistral08 ,1148,水の広場公園,969,チヌ,42.0,,18.0,東北東,5.3,1022,191.6,中潮,11.7,快晴
2692857,2021-10-16 04:30:00+09:00,650491,50の手習い17,1148,水の広場公園,22,サバ,25.0,,23.0,南南東,5.3,1015,102.1,若潮,9.7,曇り
2687489,2021-10-14 19:05:00+09:00,428326,Ted412,1148,水の広場公園,22,サバ,25.0,セットアッパー110S-DR - カタクチレッドベリー,23.0,南南東,2.2,1017,145.0,小潮,7.7,快晴
2700202,2021-10-14 13:55:00+09:00,529264,こやさん,1148,水の広場公園,2,シーバス,,vj28,22.0,北東,3.3,1019,161.7,小潮,7.7,曇り
2680756,2021-10-12 00:20:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,575,コノシロ,14.0,タイドミノースリム140,24.0,東,2.8,1019,72.9,小潮,5.7,晴れ
2680290,2021-10-11 20:45:00+09:00,590758,メンダコラバー🐙,1148,水の広場公園,22,サバ,20.0,モアザンガルバ,26.0,南,5.3,1017,189.2,中潮,4.7,快晴
2685336,2021-10-10 23:42:00+09:00,624444,🎣みやもん🎣,1148,水の広場公園,22,サバ,,アイアンマービー109 - ミドキングローベリー,23.0,南,3.9,1022,79.0,中潮,3.7,晴れ
2751848,2021-10-10 21:04:00+09:00,703768,左衛門佐SAEMONNOSUKE,1150,有明西ふ頭公園,22,サバ,23.0,,23.0,南,3.9,1022,157.0,中潮,3.7,晴れ
2675823,2021-10-10 13:00:00+09:00,414696, noronoro,1150,有明西ふ頭公園,22,サバ,,,25.0,南南東,1.9,1024,98.0,中潮,3.7,晴れ
2672949,2021-10-10 00:48:00+09:00,426770,ゆめみるたいがー,1148,水の広場公園,22,サバ,,しらすj - アミちらし,22.0,北東,5.0,1027,29.2,中潮,3.7,小雨
2677373,2021-10-09 20:38:00+09:00,484408,どぬどぬ,1148,水の広場公園,2,シーバス,,,23.0,東北東,7.2,1026,179.1,中潮,2.7,曇り
2676981,2021-10-09 17:00:00+09:00,559138,skyway716,1148,水の広場公園,456,マサバ,24.0,,25.0,東北東,7.5,1024,193.3,中潮,2.7,小雨
2670957,2021-10-09 16:54:00+09:00,232933,服屋,1148,水の広場公園,22,サバ,,,24.0,東北東,7.2,1026,163.3,中潮,2.7,曇り
2667180,2021-10-09 08:28:00+09:00,404198,つかかず,1148,水の広場公園,22,サバ,25.0,,23.0,東北東,1.7,1024,194.4,中潮,2.7,小雨
2670385,2021-10-09 06:58:00+09:00,429130,チャーリー・フィッシャーマン,1148,水の広場公園,22,サバ,,,23.0,北東,2.5,1024,203.1,中潮,2.7,小雨
2670838,2021-10-09 06:30:00+09:00,443220,めっけーずふぃっしんぐ,1148,水の広場公園,22,サバ,26.0,,23.0,北東,2.5,1024,203.1,中潮,2.7,小雨
2669917,2021-10-09 01:05:00+09:00,281496,サジサン,1148,水の広場公園,969,チヌ,25.0,,24.0,南南西,5.0,1022,28.9,中潮,2.7,小雨
2665879,2021-10-08 21:12:00+09:00,584952,ちゃんふる,1148,水の広場公園,2,シーバス,35.0,スーサン,24.0,南,5.6,1022,41.1,中潮,1.7,晴れ
2663134,2021-10-07 21:13:00+09:00,544815,Sa0501 ,1148,水の広場公園,2,シーバス,,,21.0,東北東,3.3,1021,102.4,大潮,0.7,曇り
2660274,2021-10-06 21:13:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,28,ボラ,18.0,スーサン - キャンディグロー,21.0,東北東,5.3,1021,90.7,大潮,29.1,曇り
2657200,2021-10-05 21:18:00+09:00,429227,ニャス子,1150,有明西ふ頭公園,576,サッパ,,メタルガレージ,25.0,南南西,5.3,1018,87.0,大潮,28.1,晴れ
2657271,2021-10-05 20:40:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,22,サバ,25.0,GRASSMINNOW - ミッドナイトグロウ,27.0,南,6.4,1018,119.3,大潮,28.1,晴れ
2654935,2021-10-03 20:00:00+09:00,551699,dreameggs,1148,水の広場公園,22,サバ,23.0,,25.0,南,5.0,1025,116.3,中潮,26.1,晴れ
2650039,2021-10-03 18:44:00+09:00,582958,アラサーセタガヤ区民,1148,水の広場公園,22,サバ,25.0,ミニマル50 - レッドヘッド,25.0,南東,4.7,1026,159.1,中潮,26.1,晴れ
2649980,2021-10-03 18:35:00+09:00,582958,アラサーセタガヤ区民,1148,水の広場公園,22,サバ,24.0,ミニマル50 - レッドヘッド,25.0,南東,4.7,1026,159.1,中潮,26.1,晴れ
2649963,2021-10-03 18:30:00+09:00,582958,アラサーセタガヤ区民,1148,水の広場公園,22,サバ,25.0,ミニマル50 - レッドヘッド,25.0,南東,4.7,1026,159.1,中潮,26.1,晴れ
2648944,2021-10-03 16:54:00+09:00,541255,ずーほさん,1148,水の広場公園,22,サバ,20.0,,25.0,東南東,3.3,1024,184.8,中潮,26.1,小雨
2650188,2021-10-03 15:12:00+09:00,623637,泳がせはロマン,1148,水の広場公園,22,サバ,,,26.0,南東,3.9,1024,181.3,中潮,26.1,小雨
2646771,2021-10-03 09:59:00+09:00,417386,mistral08 ,1148,水の広場公園,972,チンチン,,,23.0,北北東,3.9,1023,48.8,中潮,26.1,晴れ
2646672,2021-10-03 09:37:00+09:00,417386,mistral08 ,1148,水の広場公園,972,チンチン,,,23.0,北北東,3.9,1023,48.8,中潮,26.1,晴れ
2645819,2021-10-03 06:37:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,22,サバ,24.0,小さなジグ - 赤キン,20.0,北,4.4,1020,100.3,中潮,26.1,晴れ
2646288,2021-10-03 05:30:00+09:00,548920,アングラー8779794,1150,有明西ふ頭公園,22,サバ,24.0,,21.0,北北西,4.2,1017,126.7,中潮,26.1,晴れ
2646557,2021-10-03 05:23:00+09:00,417386,mistral08 ,1148,水の広場公園,972,チンチン,,,21.0,北北西,4.2,1017,126.7,中潮,26.1,晴れ
2651538,2021-10-02 21:20:00+09:00,401474,神奈川　くりモン,1148,水の広場公園,2,シーバス,52.0,,25.0,南西,4.2,1013,118.2,若潮,25.1,小雨
2646041,2021-10-02 21:08:00+09:00,403894,釣り熱再燃中,1148,水の広場公園,185,クロダイ,,クレイジーフラッパー,25.0,南西,4.2,1013,118.2,若潮,25.1,小雨
2644545,2021-10-02 18:48:00+09:00,429130,チャーリー・フィッシャーマン,1148,水の広場公園,22,サバ,,,27.0,南,6.1,1012,151.3,若潮,25.1,小雨
2643370,2021-10-02 17:34:00+09:00,445441,ハゼマン,1148,水の広場公園,2,シーバス,53.0,VJ16ダイソージグヘッド,25.0,南,6.1,1009,164.8,若潮,25.1,小雨
2646498,2021-10-02 17:27:00+09:00,330351,アンぐらあ,1150,有明西ふ頭公園,22,サバ,20.0,METAL GARAGE PLATE VIB 10g - コノシロ,32.0,西,2.8,1008,168.9,若潮,25.1,小雨
2643849,2021-10-02 17:08:00+09:00,529016,mgnkt,1150,有明西ふ頭公園,576,サッパ,,,26.0,南,5.8,1009,164.8,若潮,25.1,小雨
2638700,2021-09-30 21:23:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,2,シーバス,46.0,GRASSMINNOW - ミッドナイトグロウ,24.0,南東,4.7,1009,148.4,小潮,23.1,小雨
2656019,2021-09-29 23:27:00+09:00,675731,ゲン　,1150,有明西ふ頭公園,576,サッパ,10.0,,23.0,南南東,3.9,1015,140.6,小潮,22.1,晴れ
2656027,2021-09-29 22:13:00+09:00,675731,ゲン　,1150,有明西ふ頭公園,22,サバ,25.0,,23.0,南南東,3.9,1015,152.1,小潮,22.1,晴れ
2634221,2021-09-29 13:26:00+09:00,430110,LOANA FC,1148,水の広場公園,22,サバ,30.0,ジグヘッド - ハゼ,25.0,東,2.2,1015,142.5,小潮,22.1,曇り
2634623,2021-09-29 10:13:00+09:00,417386,mistral08 ,1148,水の広場公園,972,チンチン,,,23.0,北北東,3.3,1017,146.2,小潮,22.1,晴れ
2633582,2021-09-29 06:55:00+09:00,417386,mistral08 ,1148,水の広場公園,970,ケイズ,34.0,,20.0,北北東,3.1,1017,92.0,小潮,22.1,晴れ
2629843,2021-09-27 15:18:00+09:00,559138,skyway716,1150,有明西ふ頭公園,456,マサバ,24.0,ベイソールミノー - ライムミント,25.0,北東,6.1,1016,121.3,中潮,20.1,晴れ
2625118,2021-09-26 14:11:00+09:00,406409,RYOssan(リョウ),1148,水の広場公園,576,サッパ,,,23.0,北東,3.9,1022,104.0,中潮,19.1,曇り
2624186,2021-09-26 11:33:00+09:00,413044,狼羅,1148,水の広場公園,575,コノシロ,,,22.0,東北東,4.4,1024,130.0,中潮,19.1,曇り
2622499,2021-09-25 23:20:00+09:00,420526,KYOTA,1150,有明西ふ頭公園,969,チヌ,,,22.0,北東,6.9,1023,91.4,中潮,18.1,曇り
2620591,2021-09-25 21:44:00+09:00,623637,泳がせはロマン,1148,水の広場公園,575,コノシロ,,,22.0,北東,6.9,1023,160.0,中潮,18.1,曇り
2618892,2021-09-25 17:54:00+09:00,404198,つかかず,1148,水の広場公園,22,サバ,25.0,,24.0,東北東,6.4,1023,172.8,中潮,18.1,曇り
2626534,2021-09-25 17:28:00+09:00,559138,skyway716,1150,有明西ふ頭公園,2,シーバス,32.0,,22.0,北東,6.9,1023,91.4,中潮,18.1,曇り
2620008,2021-09-24 20:32:00+09:00,326679,渋谷のベランダ日和,1150,有明西ふ頭公園,969,チヌ,23.0,ミニエント - ボトムフィッシュ57s,27.0,南東,5.0,1017,182.6,中潮,17.1,晴れ
2614214,2021-09-24 19:39:00+09:00,428326,Ted412,1148,水の広場公園,2,シーバス,50.0,アイアンマービー55 - ブルピンイワシ,27.0,南南東,5.8,1018,195.0,中潮,17.1,晴れ
2918768,2021-09-23 16:48:00+09:00,716396,釣り初心者のコイズミ,1150,有明西ふ頭公園,576,サッパ,,,28.0,南南東,2.8,1011,164.1,大潮,16.1,晴れ
2611560,2021-09-23 16:20:00+09:00,442140,夢釣夜,1150,有明西ふ頭公園,207,コショウダイ,9.0,,28.0,南南東,2.8,1011,164.1,大潮,16.1,晴れ
2611462,2021-09-23 15:14:00+09:00,662762,アングラー8235726,1150,有明西ふ頭公園,576,サッパ,,,33.0,南南東,3.6,1010,127.9,大潮,16.1,小雨
2607774,2021-09-23 10:13:00+09:00,404198,つかかず,1150,有明西ふ頭公園,22,サバ,,,27.0,北北西,2.2,1012,98.9,大潮,16.1,晴れ
2602506,2021-09-21 18:37:00+09:00,621772,メールドグラース,1148,水の広場公園,22,サバ,,クレイジグ波動AJI 1.8g ＋Berkleyガルプ！ベビーサーディンSW2インチ - チャートリュース,26.0,南東,5.0,1015,203.2,大潮,14.1,晴れ
2598823,2021-09-20 19:45:00+09:00,590758,メンダコラバー🐙,1148,水の広場公園,2,シーバス,20.0,Prial,27.0,東北東,6.1,1018,173.3,大潮,13.1,快晴
2598987,2021-09-20 18:48:00+09:00,613994,ラッキーOG,1148,水の広場公園,969,チヌ,38.0,クレイジーフラッパー,27.0,東北東,6.1,1018,196.0,大潮,13.1,快晴
2597466,2021-09-20 15:00:00+09:00,528687,ひろキング🎣,1150,有明西ふ頭公園,576,サッパ,,,30.0,東北東,6.4,1016,190.8,大潮,13.1,快晴
2596290,2021-09-20 14:15:00+09:00,414696, noronoro,1150,有明西ふ頭公園,576,サッパ,,,28.0,北東,5.3,1016,125.3,大潮,13.1,快晴
2594656,2021-09-20 09:53:00+09:00,417386,mistral08 ,1148,水の広場公園,48,エイ,,,23.0,北東,4.7,1017,62.1,大潮,13.1,晴れ
2593897,2021-09-20 07:27:00+09:00,582958,アラサーセタガヤ区民,1148,水の広場公園,22,サバ,26.0,ミニマル50 - レッドヘッド,21.0,北東,3.6,1017,133.7,大潮,13.1,晴れ
2597193,2021-09-20 07:00:00+09:00,589938,T K K,1150,有明西ふ頭公園,576,サッパ,10.0,,21.0,北東,3.6,1017,133.7,大潮,13.1,快晴
2597172,2021-09-20 05:00:00+09:00,589938,T K K,1150,有明西ふ頭公園,22,サバ,20.0,,21.0,北北東,3.3,1016,190.1,大潮,13.1,晴れ
2593976,2021-09-20 04:45:00+09:00,417386,mistral08 ,1148,水の広場公園,972,チンチン,,,21.0,北北東,3.3,1016,197.4,大潮,13.1,晴れ
2597118,2021-09-20 00:00:00+09:00,589938,T K K,1150,有明西ふ頭公園,22,サバ,20.0,,22.0,北北東,3.9,1016,110.5,大潮,13.1,晴れ
2592979,2021-09-19 19:43:00+09:00,442140,夢釣夜,1150,有明西ふ頭公園,22,サバ,18.0,,27.0,東北東,7.2,1014,161.9,中潮,12.1,快晴
2592415,2021-09-19 18:13:00+09:00,420526,KYOTA,1148,水の広場公園,2,シーバス,20.0,,27.0,東北東,7.2,1014,186.1,中潮,12.1,快晴
2592539,2021-09-19 18:03:00+09:00,420526,KYOTA,1148,水の広場公園,969,チヌ,27.0,,27.0,東北東,7.2,1014,186.1,中潮,12.1,快晴
2591248,2021-09-19 16:34:00+09:00,420526,KYOTA,1148,水の広場公園,969,チヌ,,,31.0,東北東,6.7,1012,193.8,中潮,12.1,晴れ
2589930,2021-09-19 12:46:00+09:00,404198,つかかず,1148,水の広場公園,22,サバ,25.0,,28.0,北東,7.2,1012,70.2,中潮,12.1,晴れ
2589861,2021-09-19 08:49:00+09:00,417386,mistral08 ,1148,水の広場公園,969,チヌ,45.0,,23.0,北北東,6.1,1011,71.5,中潮,12.1,小雨
2589208,2021-09-19 08:36:00+09:00,616711,mashi511,1150,有明西ふ頭公園,22,サバ,,,23.0,北北東,5.8,1011,71.5,中潮,12.1,小雨
2644494,2021-09-19 08:02:00+09:00,272133,TO,1148,水の広場公園,2,シーバス,40.0,リアルスティールTG-18  - 赤いやつ,23.0,北北東,6.1,1009,71.5,中潮,12.1,小雨
2589840,2021-09-19 08:00:00+09:00,417386,mistral08 ,1148,水の広場公園,969,チヌ,38.0,,23.0,北北東,6.1,1011,71.5,中潮,12.1,小雨
2594832,2021-09-19 06:21:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,25.0,ジグパラマイクロ7g - ケイムラ,23.0,北北東,6.1,1009,138.6,中潮,12.1,小雨
2594836,2021-09-19 05:47:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,25.0,ジグパラマイクロ10g - ゼブラグロー,24.0,北,5.3,1007,166.1,中潮,12.1,霧
2594840,2021-09-19 05:34:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,26.0,レンジバイブ55TG - イワシ,24.0,北,5.3,1007,166.1,中潮,12.1,霧
2594848,2021-09-19 05:22:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,23.0,レンジバイブ55TG - イワシ,24.0,北,5.3,1007,166.1,中潮,12.1,霧
2857694,2021-09-18 15:12:00+09:00,587131,月6アングラーZ4,1150,有明西ふ頭公園,22,サバ,28.0,,26.0,南,14.2,1001,173.5,中潮,11.1,雨
2587282,2021-09-17 18:30:00+09:00,589566,アカエイこわい,1148,水の広場公園,2,シーバス,47.0,sasuke SF-95 - チャートバックパール,24.0,南南西,5.6,1013,164.1,若潮,10.1,曇り
2583787,2021-09-17 14:15:00+09:00,417386,mistral08 ,1150,有明西ふ頭公園,969,チヌ,51.5,,22.0,南南西,0.8,1016,166.3,若潮,10.1,霧
2582461,2021-09-17 01:43:00+09:00,643689,えいいい,1148,水の広場公園,808,フッコ（タイリクスズキ）,42.0,,22.0,東北東,4.2,1018,160.2,若潮,10.1,曇り
2578766,2021-09-15 18:43:00+09:00,608414,ゲコ太,1150,有明西ふ頭公園,185,クロダイ,,,26.0,東北東,6.4,1014,151.9,小潮,8.1,晴れ
2578565,2021-09-15 17:26:00+09:00,531516,かんたくん,1150,有明西ふ頭公園,576,サッパ,12.0,ルアーマチックmb ,26.0,東,4.7,1012,153.8,小潮,8.1,曇り
2582822,2021-09-15 16:32:00+09:00,411268,popopopon,1148,水の広場公園,22,サバ,25.0,メタルバイブ7g - シルバー,27.0,南東,3.3,1014,156.9,小潮,8.1,小雨
2582828,2021-09-15 16:31:00+09:00,411268,popopopon,1148,水の広場公園,22,サバ,,メタルバイブ7g - シルバー,27.0,南東,3.3,1014,156.9,小潮,8.1,小雨
2578762,2021-09-15 15:19:00+09:00,608414,ゲコ太,1148,水の広場公園,570,アカエイ,,,26.0,東,4.7,1012,161.2,小潮,8.1,曇り
2576596,2021-09-14 18:16:00+09:00,571889,blackpepin,1148,水の広場公園,22,サバ,,,23.0,南南西,4.4,1017,173.5,小潮,7.1,小雨
2573433,2021-09-13 17:44:00+09:00,406409,RYOssan(リョウ),1148,水の広場公園,22,サバ,,アジングビーム,28.0,東南東,5.0,1015,143.0,小潮,6.1,晴れ
2572696,2021-09-13 14:01:00+09:00,430010,最高のベンゼマ,1148,水の広場公園,28,ボラ,,セットアッパー110s dr  ,28.0,東,3.6,1016,124.7,小潮,6.1,晴れ
2567971,2021-09-12 14:49:00+09:00,414696, noronoro,1150,有明西ふ頭公園,576,サッパ,,,27.0,南南東,0.8,1012,100.2,中潮,5.1,小雨
2581286,2021-09-12 07:50:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,24.0,投技ジグ15 - イワシ,23.0,北,2.5,1013,168.4,中潮,5.1,晴れ
2581280,2021-09-12 07:33:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,24.0,ジグパラマイクロ10g - ゼブラグロー,23.0,北,2.5,1013,168.4,中潮,5.1,晴れ
2581275,2021-09-12 07:09:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,23.0,投技ジグ15 - イワシ,23.0,北,2.5,1013,168.4,中潮,5.1,晴れ
2581273,2021-09-12 06:54:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,24.0,ジグパラマイクロ10g - ゼブラグロー,23.0,北,2.5,1013,142.9,中潮,5.1,晴れ
2581269,2021-09-12 06:50:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,23.0,ジグパラマイクロ10g - ゼブラグロー,23.0,北,2.5,1013,142.9,中潮,5.1,晴れ
2581261,2021-09-12 06:25:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,24.0,マキッパ7g - ミドリ,23.0,北,2.5,1013,142.9,中潮,5.1,晴れ
2581250,2021-09-12 06:12:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,457,ゴマサバ,25.0,投技ジグ15 - イワシ,23.0,北,2.5,1013,142.9,中潮,5.1,晴れ
2581246,2021-09-12 06:12:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,24.0,ミニエント57S - レモン,23.0,北,2.5,1013,142.9,中潮,5.1,晴れ
2562978,2021-09-12 04:51:00+09:00,281496,サジサン,1148,水の広場公園,2,シーバス,30.0,VJー16,24.0,北北西,3.1,1011,80.1,中潮,5.1,晴れ
2575006,2021-09-11 23:23:00+09:00,326679,渋谷のベランダ日和,1148,水の広場公園,2,シーバス,37.0,アジングワーム - ピンク,23.0,南南東,1.4,1014,111.1,中潮,4.1,曇り
2563967,2021-09-11 18:15:00+09:00,618807,pacifish,1148,水の広場公園,456,マサバ,24.0,,24.0,南南東,1.1,1013,187.3,中潮,4.1,晴れ
2553248,2021-09-11 10:22:00+09:00,467560,大樹大樹,1148,水の広場公園,22,サバ,,,23.0,北東,3.3,1014,154.9,中潮,4.1,霧
2550972,2021-09-11 08:39:00+09:00,404198,つかかず,1148,水の広場公園,22,サバ,,,23.0,東,2.5,1014,196.6,中潮,4.1,曇り
2560991,2021-09-11 08:23:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,24.0,投技ジグ15 - イワシ,22.0,北東,4.2,1014,196.6,中潮,4.1,霧
2560987,2021-09-11 07:08:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,22.0,投技ジグ15 - イワシ,22.0,北東,4.2,1014,195.2,中潮,4.1,霧
2560981,2021-09-11 07:08:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,24.0,投技ジグ15 - イワシ,22.0,北東,4.2,1014,195.2,中潮,4.1,霧
2560974,2021-09-11 06:38:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,23.0,投技ジグ15 - イワシ,22.0,北東,4.2,1014,176.9,中潮,4.1,霧
2560967,2021-09-11 06:19:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,22.0,投技ジグ15 - イワシ,22.0,北東,4.2,1014,176.9,中潮,4.1,霧
2560929,2021-09-11 06:09:00+09:00,558865,HUNTER_Rider,1148,水の広場公園,456,マサバ,23.0,投技ジグ15 - イワシ,22.0,北東,4.2,1014,176.9,中潮,4.1,霧
2587299,2021-09-11 00:06:00+09:00,589566,アカエイこわい,1148,水の広場公園,25,カマス,30.0,X80-SW - CRUISING BLUE,24.0,東,2.5,1014,64.0,中潮,4.1,晴れ
2546941,2021-09-10 17:22:00+09:00,456842,スタッフB,1148,水の広場公園,969,チヌ,51.0,,30.0,南南東,3.3,1012,172.0,中潮,3.1,晴れ
